asset	asset_address	type	mode	destination	source	entry_address
asset_88D209	$88D209	VRAM	normal	$7800	VRAM_97DE13	$88D21F
asset_88D225	$88D225	VRAM	normal	$2000	VRAM_AE808E	$88D227
asset_88D225	$88D225	VRAM	normal	$3000	VRAM_AE8F22	$88D22C
asset_88D225	$88D225	VRAM	normal	$5000	VRAM_A18681	$88D231
asset_88D225	$88D225	VRAM	normal	$7800	VRAM_97CE47	$88D236
asset_88D225	$88D225	VRAM	normal	$7000	VRAM_97C99D	$88D23B
asset_88D225	$88D225	VRAM	normal	$7800	VRAM_96BB25	$88D240
asset_88D246	$88D246	VRAM	normal	$2000	VRAM_AE808E	$88D248
asset_88D246	$88D246	VRAM	normal	$3000	VRAM_AE9EB9	$88D24D
asset_88D246	$88D246	VRAM	normal	$5000	VRAM_A18681	$88D252
asset_88D246	$88D246	VRAM	normal	$7800	VRAM_A6FEEF	$88D257
asset_88D246	$88D246	VRAM	normal	$7000	VRAM_97C99D	$88D25C
asset_88D262	$88D262	WRAM	normal	$7FC000	FILE_AEE60C	$88D264
asset_88D262	$88D262	WRAM	normal	$7FA000	FILE_AEE661|$400000	$88D26A
asset_88D262	$88D262	WRAM	normal	$7FA001	FILE_AEE700|$400000	$88D270
asset_88D262	$88D262	WRAM	normal	$7FF000	FILE_AEE122	$88D276
asset_88D262	$88D262	WRAM	normal	$7FD000	FILE_AEE159|$400000	$88D27C
asset_88D262	$88D262	WRAM	normal	$7FD001	FILE_AEE36E|$400000	$88D282
asset_88D262	$88D262	WRAM	normal	$7F7000	FILE_AEE63B	$88D288
asset_88D290	$88D290	VRAM	normal	$2000	VRAM_AED032	$88D292
asset_88D290	$88D290	VRAM	normal	$3000	VRAM_AEE440	$88D297
asset_88D290	$88D290	VRAM	normal	$5000	VRAM_A18681	$88D29C
asset_88D290	$88D290	VRAM	normal	$7000	VRAM_97DF16	$88D2A1
asset_88D290	$88D290	VRAM	normal	$7800	VRAM_97E185	$88D2A6
asset_88D2AC	$88D2AC	WRAM	normal	$7FC000	FILE_AEE9A7	$88D2AE
asset_88D2AC	$88D2AC	WRAM	normal	$7FA000	FILE_AEE9D1|$400000	$88D2B4
asset_88D2AC	$88D2AC	WRAM	normal	$7FA001	FILE_AEEA94|$400000	$88D2BA
asset_88D2AC	$88D2AC	WRAM	normal	$7FF000	FILE_AEE122	$88D2C0
asset_88D2AC	$88D2AC	WRAM	normal	$7FD000	FILE_AEE159|$400000	$88D2C6
asset_88D2AC	$88D2AC	WRAM	normal	$7FD001	FILE_AEE36E|$400000	$88D2CC
asset_88D2AC	$88D2AC	WRAM	normal	$7F7000	FILE_AEEB1B	$88D2D2
asset_88D2DA	$88D2DA	VRAM	normal	$2000	VRAM_AED032	$88D2DC
asset_88D2DA	$88D2DA	VRAM	normal	$3000	VRAM_AEE76C	$88D2E1
asset_88D2DA	$88D2DA	VRAM	normal	$5000	VRAM_A18681	$88D2E6
asset_88D2DA	$88D2DA	VRAM	normal	$7000	VRAM_97DF16	$88D2EB
asset_88D2DA	$88D2DA	VRAM	normal	$7800	VRAM_97E185	$88D2F0
asset_88D2F6	$88D2F6	WRAM	normal	$7FC000	FILE_AEEFA7	$88D2F8
asset_88D2F6	$88D2F6	WRAM	normal	$7FA000	FILE_98E618|$400000	$88D2FE
asset_88D2F6	$88D2F6	WRAM	normal	$7FA001	FILE_98E79C|$400000	$88D304
asset_88D2F6	$88D2F6	WRAM	normal	$7FF000	FILE_AEE122	$88D30A
asset_88D2F6	$88D2F6	WRAM	normal	$7FD000	FILE_AEE159|$400000	$88D310
asset_88D2F6	$88D2F6	WRAM	normal	$7FD001	FILE_AEE36E|$400000	$88D316
asset_88D2F6	$88D2F6	WRAM	normal	$7F7000	FILE_AEEFDC	$88D31C
asset_88D324	$88D324	VRAM	normal	$2000	VRAM_AED032	$88D326
asset_88D324	$88D324	VRAM	normal	$3000	VRAM_AEEB4F	$88D32B
asset_88D324	$88D324	VRAM	normal	$5000	VRAM_A18681	$88D330
asset_88D324	$88D324	VRAM	normal	$7000	VRAM_97DF16	$88D335
asset_88D324	$88D324	VRAM	normal	$7800	VRAM_97E8EE	$88D33A
asset_88D324	$88D324	VRAM	normal	$7A00	VRAM_97EA2B	$88D33F
asset_88D345	$88D345	WRAM	normal	$7FC000	FILE_AF8786	$88D347
asset_88D345	$88D345	WRAM	normal	$7FA000	FILE_AF87B7|$400000	$88D34D
asset_88D345	$88D345	WRAM	normal	$7FA001	FILE_AF8915|$400000	$88D353
asset_88D345	$88D345	WRAM	normal	$7FF000	FILE_AEE122	$88D359
asset_88D345	$88D345	WRAM	normal	$7FD000	FILE_AEE159|$400000	$88D35F
asset_88D345	$88D345	WRAM	normal	$7FD001	FILE_AEE36E|$400000	$88D365
asset_88D345	$88D345	WRAM	normal	$7F7000	FILE_AF89DD	$88D36B
asset_88D373	$88D373	VRAM	normal	$2000	VRAM_AED032	$88D375
asset_88D373	$88D373	VRAM	normal	$3000	VRAM_AF8000	$88D37A
asset_88D373	$88D373	VRAM	normal	$5000	VRAM_A18681	$88D37F
asset_88D373	$88D373	VRAM	normal	$7000	VRAM_97DF16	$88D384
asset_88D373	$88D373	VRAM	normal	$7600	VRAM_98EC72	$88D389
asset_88D38F	$88D38F	WRAM	normal	$7FC000	FILE_AF8E80	$88D391
asset_88D38F	$88D38F	WRAM	normal	$7FA000	FILE_AF8EB5|$400000	$88D397
asset_88D38F	$88D38F	WRAM	normal	$7FA001	FILE_AF9016|$400000	$88D39D
asset_88D38F	$88D38F	WRAM	normal	$7FF000	FILE_AEE122	$88D3A3
asset_88D38F	$88D38F	WRAM	normal	$7FD000	FILE_AEE159|$400000	$88D3A9
asset_88D38F	$88D38F	WRAM	normal	$7FD001	FILE_AEE36E|$400000	$88D3AF
asset_88D38F	$88D38F	WRAM	normal	$7F7000	FILE_AF9133	$88D3B5
asset_88D3BD	$88D3BD	VRAM	normal	$2000	VRAM_AED032	$88D3BF
asset_88D3BD	$88D3BD	VRAM	normal	$3000	VRAM_AF8A09	$88D3C4
asset_88D3BD	$88D3BD	VRAM	normal	$5000	VRAM_A18681	$88D3C9
asset_88D3BD	$88D3BD	VRAM	normal	$7000	VRAM_97DF16	$88D3CE
asset_88D3BD	$88D3BD	VRAM	normal	$7800	VRAM_97F2AD	$88D3D3
asset_88D3BD	$88D3BD	VRAM	normal	$7A00	VRAM_92F973	$88D3D8
asset_88D3DE	$88D3DE	WRAM	normal	$7FC000	FILE_AF96CF	$88D3E0
asset_88D3DE	$88D3DE	WRAM	normal	$7FA000	FILE_AF9706|$400000	$88D3E6
asset_88D3DE	$88D3DE	WRAM	normal	$7FA001	FILE_AF98C3|$400000	$88D3EC
asset_88D3DE	$88D3DE	WRAM	normal	$7FF000	FILE_AEE122	$88D3F2
asset_88D3DE	$88D3DE	WRAM	normal	$7FD000	FILE_AEE159|$400000	$88D3F8
asset_88D3DE	$88D3DE	WRAM	normal	$7FD001	FILE_AEE36E|$400000	$88D3FE
asset_88D3DE	$88D3DE	WRAM	normal	$7F7000	FILE_AF9133	$88D404
asset_88D40C	$88D40C	VRAM	normal	$2000	VRAM_AED032	$88D40E
asset_88D40C	$88D40C	VRAM	normal	$3000	VRAM_AF915B	$88D413
asset_88D40C	$88D40C	VRAM	normal	$5000	VRAM_A18681	$88D418
asset_88D40C	$88D40C	VRAM	normal	$7600	VRAM_97F456	$88D41D
asset_88D40C	$88D40C	VRAM	normal	$7800	VRAM_97F6CC	$88D422
asset_88D428	$88D428	WRAM	normal	$7FC000	FILE_AF9E03	$88D42A
asset_88D428	$88D428	WRAM	normal	$7FA000	FILE_AF9E3A|$400000	$88D430
asset_88D428	$88D428	WRAM	normal	$7FA001	FILE_AF9FE6|$400000	$88D436
asset_88D428	$88D428	WRAM	normal	$7FF000	FILE_AEE122	$88D43C
asset_88D428	$88D428	WRAM	normal	$7FD000	FILE_AEE159|$400000	$88D442
asset_88D428	$88D428	WRAM	normal	$7FD001	FILE_AEE36E|$400000	$88D448
asset_88D428	$88D428	WRAM	normal	$7F7000	FILE_AFA0F6	$88D44E
asset_88D456	$88D456	VRAM	normal	$2000	VRAM_AED032	$88D458
asset_88D456	$88D456	VRAM	normal	$3000	VRAM_AF99F6	$88D45D
asset_88D456	$88D456	VRAM	normal	$5000	VRAM_A18681	$88D462
asset_88D456	$88D456	VRAM	normal	$7600	VRAM_97F456	$88D467
asset_88D456	$88D456	VRAM	normal	$7800	VRAM_97F6CC	$88D46C
asset_88D472	$88D472	WRAM	normal	$7FC000	FILE_AFA53F	$88D474
asset_88D472	$88D472	WRAM	normal	$7FA000	FILE_AFA576|$400000	$88D47A
asset_88D472	$88D472	WRAM	normal	$7FA001	FILE_AFA73B|$400000	$88D480
asset_88D472	$88D472	WRAM	normal	$7FF000	FILE_AEE122	$88D486
asset_88D472	$88D472	WRAM	normal	$7FD000	FILE_AEE159|$400000	$88D48C
asset_88D472	$88D472	WRAM	normal	$7FD001	FILE_AEE36E|$400000	$88D492
asset_88D472	$88D472	WRAM	normal	$7F7000	FILE_AFA894	$88D498
asset_88D4A0	$88D4A0	VRAM	normal	$2000	VRAM_AED032	$88D4A2
asset_88D4A0	$88D4A0	VRAM	normal	$3000	VRAM_AFA126	$88D4A7
asset_88D4A0	$88D4A0	VRAM	normal	$5000	VRAM_A18681	$88D4AC
asset_88D4A0	$88D4A0	VRAM	normal	$7600	VRAM_97F456	$88D4B1
asset_88D4A0	$88D4A0	VRAM	normal	$7800	VRAM_97F6CC	$88D4B6
asset_88D4BC	$88D4BC	WRAM	normal	$7FC000	FILE_AFAE51	$88D4BE
asset_88D4BC	$88D4BC	WRAM	normal	$7FA000	FILE_AFAE85|$400000	$88D4C4
asset_88D4BC	$88D4BC	WRAM	normal	$7FA001	FILE_AFAFE8|$400000	$88D4CA
asset_88D4BC	$88D4BC	WRAM	normal	$7FF000	FILE_AEE122	$88D4D0
asset_88D4BC	$88D4BC	WRAM	normal	$7FD000	FILE_AEE159|$400000	$88D4D6
asset_88D4BC	$88D4BC	WRAM	normal	$7FD001	FILE_AEE36E|$400000	$88D4DC
asset_88D4BC	$88D4BC	WRAM	normal	$7F7000	FILE_AFB101	$88D4E2
asset_88D4EA	$88D4EA	VRAM	normal	$2000	VRAM_AED032	$88D4EC
asset_88D4EA	$88D4EA	VRAM	normal	$3000	VRAM_AFA8BA	$88D4F1
asset_88D4EA	$88D4EA	VRAM	normal	$5000	VRAM_A18681	$88D4F6
asset_88D4EA	$88D4EA	VRAM	normal	$7000	VRAM_97DF16	$88D4FB
asset_88D4EA	$88D4EA	VRAM	normal	$7800	VRAM_97F975	$88D500
asset_88D506	$88D506	WRAM	normal	$7FC000	FILE_AFB599	$88D508
asset_88D506	$88D506	WRAM	normal	$7FA000	FILE_AFB5C8|$400000	$88D50E
asset_88D506	$88D506	WRAM	normal	$7FA001	FILE_AFB718|$400000	$88D514
asset_88D506	$88D506	WRAM	normal	$7F7000	FILE_AFB7DE	$88D51A
asset_88D506	$88D506	WRAM	normal	$7FF000	FILE_AEE122	$88D520
asset_88D506	$88D506	WRAM	normal	$7FD000	FILE_AEE159|$400000	$88D526
asset_88D506	$88D506	WRAM	normal	$7FD001	FILE_AEE36E|$400000	$88D52C
asset_88D506	$88D506	WRAM	normal	$7F7000	FILE_AFB7DE	$88D532
asset_88D53A	$88D53A	VRAM	normal	$2000	VRAM_AED032	$88D53C
asset_88D53A	$88D53A	VRAM	normal	$3000	VRAM_AFB133	$88D541
asset_88D53A	$88D53A	VRAM	normal	$5000	VRAM_A18681	$88D546
asset_88D53A	$88D53A	VRAM	normal	$7000	VRAM_97DF16	$88D54B
asset_88D53A	$88D53A	VRAM	normal	$7800	VRAM_A0EBDA	$88D550
asset_88D556	$88D556	WRAM	normal	$7FC000	FILE_AFBE07	$88D558
asset_88D556	$88D556	WRAM	normal	$7FA000	FILE_98D12A|$400000	$88D55E
asset_88D556	$88D556	WRAM	normal	$7FA001	FILE_98D212|$400000	$88D564
asset_88D556	$88D556	WRAM	normal	$7FF000	FILE_AEE122	$88D56A
asset_88D556	$88D556	WRAM	normal	$7FD000	FILE_AEE159|$400000	$88D570
asset_88D556	$88D556	WRAM	normal	$7FD001	FILE_AEE36E|$400000	$88D576
asset_88D556	$88D556	WRAM	normal	$7F7000	FILE_AFBE30	$88D57C
asset_88D584	$88D584	VRAM	normal	$2000	VRAM_AED032	$88D586
asset_88D584	$88D584	VRAM	normal	$3000	VRAM_AFB808	$88D58B
asset_88D584	$88D584	VRAM	normal	$5000	VRAM_A18681	$88D590
asset_88D584	$88D584	VRAM	normal	$7000	VRAM_97DF16	$88D595
asset_88D584	$88D584	VRAM	normal	$7800	VRAM_97FA4E	$88D59A
asset_88D5A0	$88D5A0	WRAM	normal	$7FC000	FILE_AEF006	$88D5A2
asset_88D5A0	$88D5A0	WRAM	normal	$7FA000	FILE_98E618|$400000	$88D5A8
asset_88D5A0	$88D5A0	WRAM	normal	$7FA001	FILE_98E79C|$400000	$88D5AE
asset_88D5A0	$88D5A0	WRAM	normal	$7FF000	FILE_AEE122	$88D5B4
asset_88D5A0	$88D5A0	WRAM	normal	$7FD000	FILE_AEE159|$400000	$88D5BA
asset_88D5A0	$88D5A0	WRAM	normal	$7FD001	FILE_AEE36E|$400000	$88D5C0
asset_88D5A0	$88D5A0	WRAM	normal	$7F7000	FILE_AEF03B	$88D5C6
asset_88D5CE	$88D5CE	VRAM	normal	$2000	VRAM_AED032	$88D5D0
asset_88D5CE	$88D5CE	VRAM	normal	$3000	VRAM_AEE440	$88D5D5
asset_88D5CE	$88D5CE	VRAM	normal	$5000	VRAM_A18681	$88D5DA
asset_88D5CE	$88D5CE	VRAM	normal	$7F00	VRAM_97DF16	$88D5DF
asset_88D5CE	$88D5CE	VRAM	normal	$7000	VRAM_BEB2DC	$88D5E4
asset_88D5CE	$88D5CE	VRAM	normal	$7400	VRAM_BEB933	$88D5E9
asset_88D5EF	$88D5EF	VRAM	normal	$2000	VRAM_AED032	$88D5F1
asset_88D5EF	$88D5EF	VRAM	normal	$3000	VRAM_AEE440	$88D5F6
asset_88D5EF	$88D5EF	VRAM	normal	$5000	VRAM_A18681	$88D5FB
asset_88D5EF	$88D5EF	VRAM	normal	$7F00	VRAM_97DF16	$88D600
asset_88D5EF	$88D5EF	VRAM	normal	$7000	VRAM_BECCF2	$88D605
asset_88D60B	$88D60B	VRAM	normal	$2000	VRAM_AED032	$88D60D
asset_88D60B	$88D60B	VRAM	normal	$3000	VRAM_AEE440	$88D612
asset_88D60B	$88D60B	VRAM	normal	$5000	VRAM_A18681	$88D617
asset_88D60B	$88D60B	VRAM	normal	$7F00	VRAM_97DF16	$88D61C
asset_88D60B	$88D60B	VRAM	normal	$7000	VRAM_B1DC84	$88D621
asset_88D60B	$88D60B	VRAM	normal	$7200	VRAM_97FBE8	$88D626
asset_88D62C	$88D62C	SPRITE		$33C8	SPRITE_A88477	$88D62D
asset_88D62C	$88D62C	SPRITE		$32E6	SPRITE_A88340	$88D632
asset_88D62C	$88D62C	SPRITE		$3000	SPRITE_A8A31D	$88D637
asset_88D62C	$88D62C	SPRITE		$3196	SPRITE_A88930	$88D63C
asset_88D62C	$88D62C	SPRITE	last	$3BC8	SPRITE_A8858F	$88D641
asset_88D647	$88D647	SPRITE		$3BC8	SPRITE_A8858F	$88D648
asset_88D647	$88D647	SPRITE		$3000	SPRITE_A8A31D	$88D64D
asset_88D647	$88D647	SPRITE	last	$3196	SPRITE_A88930	$88D652
asset_88D658	$88D658	SPRITE		$3A4E	SPRITE_A892F7	$88D659
asset_88D658	$88D658	SPRITE		$3000	SPRITE_A8A31D	$88D65E
asset_88D658	$88D658	SPRITE	last	$3196	SPRITE_A88930	$88D663
asset_88D669	$88D669	SPRITE		$3000	SPRITE_A8A31D	$88D66A
asset_88D669	$88D669	SPRITE		$3196	SPRITE_A88930	$88D66F
asset_88D669	$88D669	SPRITE	last	$32E6	SPRITE_A8951A	$88D674
asset_88D669	$88D669	WRAM	normal	$7F0000	FILE_98BA75	$88D67B
asset_88D669	$88D669	WRAM	normal	$7F0100	FILE_A3DDC4	$88D681
asset_88D689	$88D689	SPRITE		$3000	SPRITE_A8A31D	$88D68A
asset_88D689	$88D689	SPRITE	last	$3196	SPRITE_A88930	$88D68F
asset_88D695	$88D695	SPRITE		$3A4E	SPRITE_A892F7	$88D696
asset_88D695	$88D695	SPRITE		$32E6	SPRITE_A88340	$88D69B
asset_88D695	$88D695	SPRITE		$3000	SPRITE_A8A31D	$88D6A0
asset_88D695	$88D695	SPRITE	last	$3196	SPRITE_A88930	$88D6A5
asset_88D695	$88D695	WRAM	normal	$7F0100	FILE_A3DDC4	$88D6AC
asset_88D6B4	$88D6B4	SPRITE		$32E6	SPRITE_A88340	$88D6B5
asset_88D6B4	$88D6B4	SPRITE		$3B4C	SPRITE_A890F4	$88D6BA
asset_88D6B4	$88D6B4	SPRITE		$3000	SPRITE_A8A31D	$88D6BF
asset_88D6B4	$88D6B4	SPRITE	last	$3196	SPRITE_A88930	$88D6C4
asset_88D6B4	$88D6B4	WRAM	normal	$7F0000	FILE_98BA75	$88D6CB
asset_88D6B4	$88D6B4	WRAM	normal	$7F0100	FILE_A3DDC4	$88D6D1
asset_88D6D9	$88D6D9	SPRITE		$32E6	SPRITE_A88340	$88D6DA
asset_88D6D9	$88D6D9	SPRITE		$3000	SPRITE_A8A31D	$88D6DF
asset_88D6D9	$88D6D9	SPRITE	last	$3196	SPRITE_A88930	$88D6E4
asset_88D6EA	$88D6EA	SPRITE		$387E	SPRITE_A88AC2	$88D6EB
asset_88D6EA	$88D6EA	SPRITE		$3830	SPRITE_A88B98	$88D6F0
asset_88D6EA	$88D6EA	SPRITE		$33C8	SPRITE_A88477	$88D6F5
asset_88D6EA	$88D6EA	SPRITE		$3000	SPRITE_A8A31D	$88D6FA
asset_88D6EA	$88D6EA	SPRITE	last	$32E6	SPRITE_A88340	$88D6FF
asset_88D705	$88D705	SPRITE		$3000	SPRITE_A8A31D	$88D706
asset_88D705	$88D705	SPRITE		$3196	SPRITE_A88930	$88D70B
asset_88D705	$88D705	SPRITE	last	$32E6	SPRITE_A8951A	$88D710
asset_88D705	$88D705	WRAM	normal	$7F0100	FILE_A3DDC4	$88D717
asset_88D71F	$88D71F	SPRITE		$3A4E	SPRITE_A892F7	$88D720
asset_88D71F	$88D71F	SPRITE		$3000	SPRITE_A8A31D	$88D725
asset_88D71F	$88D71F	SPRITE		$3196	SPRITE_A88930	$88D72A
asset_88D71F	$88D71F	SPRITE		$33C8	SPRITE_A88477	$88D72F
asset_88D71F	$88D71F	SPRITE	last	$32E6	SPRITE_A88340	$88D734
asset_88D73C	$88D73C	SPRITE		$3000	SPRITE_A8A31D	$88D73D
asset_88D73C	$88D73C	SPRITE	last	$3196	SPRITE_A88930	$88D742
asset_88D73C	$88D73C	WRAM	normal	$7F0100	FILE_A3DDC4	$88D749
asset_88D751	$88D751	SPRITE		$32E6	SPRITE_A88340	$88D752
asset_88D751	$88D751	SPRITE		$3000	SPRITE_A8A31D	$88D757
asset_88D751	$88D751	SPRITE		$3196	SPRITE_A88930	$88D75C
asset_88D751	$88D751	SPRITE	last	$387C	SPRITE_A8908D	$88D761
asset_88D751	$88D751	WRAM	normal	$7F0100	FILE_A3DDC4	$88D768
asset_88D770	$88D770	SPRITE		$3B4C	SPRITE_A890F4	$88D771
asset_88D770	$88D770	SPRITE		$387C	SPRITE_A8916C	$88D776
asset_88D770	$88D770	SPRITE		$3000	SPRITE_A8A31D	$88D77B
asset_88D770	$88D770	SPRITE	last	$3196	SPRITE_A88930	$88D780
asset_88D770	$88D770	WRAM	normal	$7F0100	FILE_A3DDC4	$88D787
asset_88D78F	$88D78F	SPRITE		$32E6	SPRITE_A88340	$88D790
asset_88D78F	$88D78F	SPRITE		$3000	SPRITE_A8A31D	$88D795
asset_88D78F	$88D78F	SPRITE	last	$3196	SPRITE_A88930	$88D79A
asset_88D78F	$88D78F	WRAM	normal	$7F0100	FILE_A3DDC4	$88D7A1
asset_88D7A9	$88D7A9	SPRITE		$32E6	SPRITE_A88340	$88D7AA
asset_88D7A9	$88D7A9	SPRITE		$3A4E	SPRITE_A892F7	$88D7AF
asset_88D7A9	$88D7A9	SPRITE		$3000	SPRITE_A8A31D	$88D7B4
asset_88D7A9	$88D7A9	SPRITE	last	$3196	SPRITE_A88930	$88D7B9
asset_88D7A9	$88D7A9	WRAM	normal	$7F0100	FILE_A3DDC4	$88D7C0
asset_88D7C8	$88D7C8	SPRITE		$32E6	SPRITE_A88340	$88D7C9
asset_88D7C8	$88D7C8	SPRITE		$3A4E	SPRITE_A892F7	$88D7CE
asset_88D7C8	$88D7C8	SPRITE		$3000	SPRITE_A8A31D	$88D7D3
asset_88D7C8	$88D7C8	SPRITE	last	$3196	SPRITE_A88930	$88D7D8
asset_88D7C8	$88D7C8	WRAM	normal	$7F0100	FILE_A6ADA9	$88D7DF
asset_88D7E7	$88D7E7	SPRITE		$32E6	SPRITE_A88340	$88D7E8
asset_88D7E7	$88D7E7	SPRITE		$3A4E	SPRITE_A892F7	$88D7ED
asset_88D7E7	$88D7E7	SPRITE		$3000	SPRITE_A8A31D	$88D7F2
asset_88D7E7	$88D7E7	SPRITE	last	$3196	SPRITE_A88930	$88D7F7
asset_88D7FD	$88D7FD	SPRITE		$32E6	SPRITE_A88340	$88D7FE
asset_88D7FD	$88D7FD	SPRITE		$3A4E	SPRITE_A892F7	$88D803
asset_88D7FD	$88D7FD	SPRITE		$3000	SPRITE_A8A31D	$88D808
asset_88D7FD	$88D7FD	SPRITE	last	$3196	SPRITE_A88930	$88D80D
asset_88D7FD	$88D7FD	WRAM	normal	$7F0100	FILE_A6ADA9	$88D814
asset_88D81C	$88D81C	SPRITE		$32E6	SPRITE_A88340	$88D81D
asset_88D81C	$88D81C	SPRITE		$3A4E	SPRITE_A892F7	$88D822
asset_88D81C	$88D81C	SPRITE		$3000	SPRITE_A8A31D	$88D827
asset_88D81C	$88D81C	SPRITE	last	$3196	SPRITE_A88930	$88D82C
asset_88D81C	$88D81C	WRAM	normal	$7F0100	FILE_A6ADA9	$88D833
asset_88D83B	$88D83B	SPRITE		$32E6	SPRITE_A88340	$88D83C
asset_88D83B	$88D83B	SPRITE		$3A4E	SPRITE_A892F7	$88D841
asset_88D83B	$88D83B	SPRITE		$3000	SPRITE_A8A31D	$88D846
asset_88D83B	$88D83B	SPRITE	last	$3196	SPRITE_A88930	$88D84B
asset_88D852	$88D852	SPRITE		$32E6	SPRITE_A88340	$88D853
asset_88D852	$88D852	SPRITE		$3000	SPRITE_A8A31D	$88D858
asset_88D852	$88D852	SPRITE		$3A4E	SPRITE_A892F7	$88D85D
asset_88D852	$88D852	SPRITE	last	$3196	SPRITE_A88930	$88D862
asset_88D852	$88D852	WRAM	normal	$7F0100	FILE_A6ADA9	$88D869
asset_88D871	$88D871	SPRITE		$33C8	SPRITE_A88477	$88D872
asset_88D871	$88D871	SPRITE		$32E6	SPRITE_A88340	$88D877
asset_88D871	$88D871	SPRITE		$3000	SPRITE_A8A31D	$88D87C
asset_88D871	$88D871	SPRITE	last	$3196	SPRITE_A88930	$88D881
asset_88D888	$88D888	SPRITE		$33C8	SPRITE_A88477	$88D889
asset_88D888	$88D888	SPRITE		$32E6	SPRITE_A88340	$88D88E
asset_88D888	$88D888	SPRITE		$3A4E	SPRITE_A892F7	$88D893
asset_88D888	$88D888	SPRITE		$3000	SPRITE_A8A31D	$88D898
asset_88D888	$88D888	SPRITE	last	$3196	SPRITE_A88930	$88D89D
asset_88D8A4	$88D8A4	SPRITE		$33C8	SPRITE_A88477	$88D8A5
asset_88D8A4	$88D8A4	SPRITE		$3A4E	SPRITE_A892F7	$88D8AA
asset_88D8A4	$88D8A4	SPRITE		$3000	SPRITE_A8A31D	$88D8AF
asset_88D8A4	$88D8A4	SPRITE	last	$3196	SPRITE_A88930	$88D8B4
asset_88D8BB	$88D8BB	SPRITE		$37BC	SPRITE_A88FB6	$88D8BC
asset_88D8BB	$88D8BB	SPRITE		$3000	SPRITE_A8A31D	$88D8C1
asset_88D8BB	$88D8BB	SPRITE	last	$3196	SPRITE_A88930	$88D8C6
asset_88D8BB	$88D8BB	WRAM	normal	$7F0000	FILE_98BA75	$88D8CD
asset_88D8BB	$88D8BB	WRAM	normal	$7F0100	FILE_A3DDC4	$88D8D3
asset_88D8DB	$88D8DB	SPRITE		$37BC	SPRITE_A88FB6	$88D8DC
asset_88D8DB	$88D8DB	SPRITE		$3000	SPRITE_A8A31D	$88D8E1
asset_88D8DB	$88D8DB	SPRITE	last	$3196	SPRITE_A88930	$88D8E6
asset_88D8DB	$88D8DB	WRAM	normal	$7F0000	FILE_98BA75	$88D8ED
asset_88D8DB	$88D8DB	WRAM	normal	$7F0100	FILE_A3DDC4	$88D8F3
asset_88D8FB	$88D8FB	SPRITE		$37BC	SPRITE_A88FB6	$88D8FC
asset_88D8FB	$88D8FB	SPRITE		$3000	SPRITE_A8A31D	$88D901
asset_88D8FB	$88D8FB	SPRITE	last	$3196	SPRITE_A88930	$88D906
asset_88D8FB	$88D8FB	WRAM	normal	$7F0000	FILE_98BA75	$88D90D
asset_88D8FB	$88D8FB	WRAM	normal	$7F0100	FILE_A3DDC4	$88D913
asset_88D91B	$88D91B	SPRITE		$3B4C	SPRITE_A890F4	$88D91C
asset_88D91B	$88D91B	SPRITE		$37BC	SPRITE_A88FB6	$88D921
asset_88D91B	$88D91B	SPRITE		$3000	SPRITE_A8A31D	$88D926
asset_88D91B	$88D91B	SPRITE	last	$3196	SPRITE_A88930	$88D92B
asset_88D91B	$88D91B	WRAM	normal	$7F0000	FILE_98BA75	$88D932
asset_88D91B	$88D91B	WRAM	normal	$7F0100	FILE_A3DDC4	$88D938
asset_88D940	$88D940	SPRITE		$32E6	SPRITE_A88340	$88D941
asset_88D940	$88D940	SPRITE		$3A4E	SPRITE_A892F7	$88D946
asset_88D940	$88D940	SPRITE		$3000	SPRITE_A8A31D	$88D94B
asset_88D940	$88D940	SPRITE	last	$3196	SPRITE_A88930	$88D950
asset_88D940	$88D940	WRAM	normal	$7F0000	FILE_98BA75	$88D957
asset_88D940	$88D940	WRAM	normal	$7F0100	FILE_A3DDC4	$88D95D
asset_88D965	$88D965	SPRITE		$33C8	SPRITE_A88477	$88D966
asset_88D965	$88D965	SPRITE		$32E6	SPRITE_A88340	$88D96B
asset_88D965	$88D965	SPRITE		$3A4E	SPRITE_A892F7	$88D970
asset_88D965	$88D965	SPRITE		$3000	SPRITE_A8A31D	$88D975
asset_88D965	$88D965	SPRITE	last	$3196	SPRITE_A88930	$88D97A
asset_88D965	$88D965	WRAM	normal	$7F0000	FILE_98BA75	$88D981
asset_88D965	$88D965	WRAM	normal	$7F0100	FILE_A3DDC4	$88D987
asset_88D98F	$88D98F	SPRITE		$33C8	SPRITE_A88477	$88D990
asset_88D98F	$88D98F	SPRITE		$32E6	SPRITE_A88340	$88D995
asset_88D98F	$88D98F	SPRITE		$3A4E	SPRITE_A892F7	$88D99A
asset_88D98F	$88D98F	SPRITE		$3000	SPRITE_A8A31D	$88D99F
asset_88D98F	$88D98F	SPRITE	last	$3196	SPRITE_A88930	$88D9A4
asset_88D98F	$88D98F	WRAM	normal	$7F0000	FILE_98BA75	$88D9AB
asset_88D98F	$88D98F	WRAM	normal	$7F0100	FILE_A3DDC4	$88D9B1
asset_88D9B9	$88D9B9	SPRITE		$37BC	SPRITE_A88FB6	$88D9BA
asset_88D9B9	$88D9B9	SPRITE		$3A4E	SPRITE_A892F7	$88D9BF
asset_88D9B9	$88D9B9	SPRITE		$3000	SPRITE_A8A31D	$88D9C4
